n,w,time,res
87,62,2701388,489
88,62,3428811,494
89,62,3950567,494
90,62,4153490,494
91,62,4450388,494
92,62,3734448,494
93,62,3950572,494
94,62,4385041,494
95,62,4138719,494
96,62,4648393,494
97,62,4533919,494
98,62,4673794,494
99,62,4447318,494
0,63,62,0
1,63,69,9
2,63,101,38
3,63,114,38
4,63,154,81
5,63,229,111
6,63,249,111
7,63,336,111
8,63,468,145
9,63,490,145
10,63,520,145
11,63,902,163
12,63,1008,163
13,63,1049,163
14,63,1367,187
15,63,1762,187
16,63,1933,187
17,63,2219,187
18,63,2339,187
19,63,2901,187
20,63,2459,187
21,63,3588,235
22,63,3853,235
23,63,4094,235
24,63,4411,235
25,63,5707,235
26,63,5806,235
27,63,9427,236
28,63,8996,236
29,63,8984,247
30,63,11615,247
31,63,15894,247
32,63,18051,247
33,63,14903,247
34,63,25981,247
35,63,22804,247
36,63,16726,247
37,63,22737,266
38,63,23198,266
39,63,21661,266
40,63,21935,266
41,63,21700,266
42,63,25613,301
43,63,25581,301
44,63,25848,301
45,63,25635,301
46,63,29230,303
47,63,33184,303
48,63,34594,303
49,63,38217,303
50,63,45414,303
51,63,61173,303
52,63,75880,303
53,63,93557,329
54,63,75005,329
55,63,77377,329
56,63,74023,329
57,63,87928,329
58,63,95529,329
59,63,104569,329
60,63,183799,329
61,63,162655,329
62,63,166042,356
63,63,180301,401
64,63,170330,401
65,63,236605,401
66,63,206180,401
67,63,296354,407
68,63,294484,407
69,63,313612,407
70,63,321659,407
71,63,372029,407
72,63,339111,407
73,63,329396,407
74,63,592830,422
75,63,572081,422
76,63,542832,422
77,63,1428691,422
78,63,1665120,422
79,63,2099737,428
80,63,2198619,428
81,63,2321623,428
82,63,3669793,428
83,63,4281569,484
84,63,5217841,484
85,63,4090004,484
86,63,3236948,504
87,63,2295107,504
88,63,3271418,504
89,63,3868485,504
90,63,3695806,504
91,63,3754859,504
92,63,3685197,504
93,63,3860467,504
94,63,3635846,504
95,63,4280860,504
96,63,4896100,504
97,63,4821633,504
98,63,5040652,504
99,63,4366762,504
0,64,62,0
1,64,69,9
2,64,642,39
3,64,113,39
4,64,151,83
5,64,229,113
6,64,247,113
7,64,337,113
8,64,470,147
9,64,492,147
10,64,519,147
11,64,900,165
12,64,1076,165
13,64,1129,165
14,64,1446,189
15,64,1859,189
16,64,1969,189
17,64,2314,189
18,64,2442,189
19,64,3030,189
20,64,2531,189
21,64,3718,237
22,64,3967,237
23,64,4258,237
24,64,5009,237
25,64,6127,237
26,64,6803,237
27,64,8727,237
28,64,9498,237
29,64,9610,250
30,64,9775,250
31,64,10390,250
32,64,11041,250
33,64,10422,250
34,64,13938,250
35,64,14805,250
36,64,15178,250
37,64,19632,260
38,64,24715,260
39,64,22754,260
40,64,22987,260
41,64,23163,260
42,64,27576,296
43,64,26324,296
44,64,31003,296
45,64,31041,296
46,64,31888,296
47,64,36974,296
48,64,38109,296
49,64,42332,296
50,64,51483,296
51,64,52074,296
52,64,60419,296
53,64,78650,333
54,64,75854,333
55,64,90946,333
56,64,81335,333
57,64,80130,333
58,64,84270,333
59,64,108349,333
60,64,97482,333
61,64,164830,333
62,64,154854,360
63,64,178668,406
64,64,181008,406
65,64,212024,406
66,64,205534,406
67,64,317887,413
68,64,330859,413
69,64,389325,413
70,64,358889,413
71,64,358964,413
72,64,591564,413
73,64,372569,413
74,64,505390,413
75,64,572312,413
76,64,651515,413
77,64,775529,413
78,64,952819,413
79,64,1199123,424
80,64,1156249,424
81,64,1229237,424
82,64,1312407,424
83,64,1610437,472
84,64,1577894,472
85,64,1710580,472
86,64,2191175,487
87,64,3038872,487
88,64,8533967,500
89,64,9345248,500
90,64,7466669,500
91,64,4189878,500
92,64,4999297,500
93,64,10030692,500
94,64,8809881,500
95,64,9537973,500
96,64,5130267,500
97,64,5159534,500
98,64,4636219,500
99,64,4495398,500
0,65,58,0
1,65,65,9
2,65,95,39
3,65,107,39
4,65,144,84
5,65,216,115
6,65,235,115
7,65,316,115
8,65,438,150
9,65,461,150
10,65,485,150
11,65,849,168
12,65,1026,168
13,65,1060,168
14,65,1376,193
15,65,1750,193
16,65,1881,193
17,65,2192,193
18,65,2296,193
19,65,2486,193
20,65,2825,193
21,65,3585,242
22,65,3807,242
23,65,4664,242
24,65,14196,242
25,65,6393,242
26,65,5982,242
27,65,9046,242
28,65,9153,242
29,65,9659,255
30,65,10778,255
31,65,10377,255
32,65,12113,255
33,65,11381,255
34,65,14737,255
35,65,19193,255
36,65,15737,255
37,65,19066,256
38,65,21626,256
39,65,21458,256
40,65,20884,256
41,65,21720,256
42,65,25768,301
43,65,26172,301
44,65,26535,301
45,65,28431,301
46,65,33090,301
47,65,36797,301
48,65,37186,301
49,65,40707,301
50,65,48203,301
51,65,52233,301
52,65,63076,301
53,65,73855,339
54,65,70779,339
55,65,77191,339
56,65,81027,339
57,65,80872,339
58,65,84508,339
59,65,100239,339
60,65,104954,339
61,65,151293,339
62,65,190932,366
63,65,183060,404
64,65,181890,404
65,65,248512,404
66,65,216694,404
67,65,333243,416
68,65,338654,416
69,65,368026,416
70,65,360313,416
71,65,358879,416
72,65,369360,416
73,65,373621,416
74,65,1178374,416
75,65,1474430,416
76,65,1528046,416
77,65,1898788,416
78,65,2230446,416
79,65,2245197,432
80,65,2307871,432
81,65,2089854,432
82,65,1697204,432
83,65,1535899,480
84,65,1656036,480
85,65,1689145,480
86,65,2200110,503
87,65,3963725,503
88,65,7647177,518
89,65,5275366,518
90,65,6798776,518
91,65,10773617,518
92,65,9680281,518
93,65,10813609,518
94,65,8771997,518
95,65,5396353,518
96,65,5024372,518
97,65,5416049,518
98,65,13065959,518
99,65,8957002,518
0,66,67,0
1,66,74,9
2,66,110,40
3,66,123,40
4,66,164,85
5,66,243,116
6,66,265,116
7,66,363,116
8,66,501,151
9,66,523,151
10,66,549,151
11,66,961,170
12,66,1162,170
13,66,1187,170
14,66,1553,195
15,66,1980,195
16,66,2121,195
17,66,217382,195
18,66,2597,195
19,66,2943,195
20,66,3142,195
21,66,5475,245
22,66,5252,245
23,66,4403,245
24,66,4896,245
25,66,6155,245
26,66,6942,245
27,66,9638,245
28,66,11042,245
29,66,11043,258
30,66,10292,258
31,66,10012,258
32,66,11517,258
33,66,11173,258
34,66,16088,258
35,66,13694,258
36,66,14767,258
37,66,20573,259
38,66,441807,259
39,66,21951,259
40,66,22399,259
41,66,25838,259
42,66,29584,305
43,66,462342,305
44,66,52376,305
45,66,92318,305
46,66,39189,305
47,66,43944,305
48,66,41157,305
49,66,41575,305
50,66,573312,305
51,66,55925,305
52,66,175978,305
53,66,324785,343
54,66,262100,343
55,66,501512,343
56,66,81467,343
57,66,342759,343
58,66,315404,343
59,66,99986,343
60,66,303841,343
61,66,372523,343
62,66,340142,371
63,66,863226,399
64,66,421446,399
65,66,807599,399
66,66,621020,399
67,66,1302590,421
68,66,736024,421
69,66,872281,421
70,66,760356,421
71,66,663426,421
72,66,943043,421
73,66,1023248,421
74,66,1576433,421
75,66,1764161,421
76,66,1796169,421
77,66,2744588,421
78,66,2325193,421
79,66,3392850,436
80,66,3954955,436
81,66,4010183,436
82,66,4358939,436
83,66,5193066,486
84,66,5556531,486
85,66,5197734,486
86,66,6527547,502
87,66,7913503,502
88,66,9764379,524
89,66,11428135,524
90,66,11743768,524
91,66,11873759,524
92,66,12004688,524
93,66,11860967,524
94,66,12273784,524
95,66,14616001,524
96,66,13753042,524
97,66,9066158,524
98,66,5459315,524
99,66,5173469,524
0,67,84,0
1,67,95,9
2,67,132,40
3,67,159,40
4,67,215,86
5,67,301,118
6,67,372,118
7,67,528,118
8,67,715,154
9,67,769,154
10,67,724,154
11,67,1471,173
12,67,1813,173
13,67,1748,173
14,67,2525,198
15,67,3210,198
16,67,3487,198
17,67,2992,198
18,67,3219,198
19,67,3480,198
20,67,3439,198
21,67,4723,248
22,67,5943,248
23,67,6368,248
24,67,6241,248
25,67,6758,248
26,67,59423,248
27,67,9268,248
28,67,10912,248
29,67,10937,262
30,67,11138,262
31,67,11840,262
32,67,12684,262
33,67,12730,262
34,67,73869,262
35,67,20831,262
36,67,19720,262
37,67,23973,273
38,67,26330,273
39,67,31595,273
40,67,23153,273
41,67,24282,273
42,67,26529,310
43,67,25755,310
44,67,31581,310
45,67,30104,310
46,67,109642,310
47,67,35328,310
48,67,35226,310
49,67,50972,310
50,67,53728,310
51,67,52411,310
52,67,69737,310
53,67,122269,349
54,67,117429,349
55,67,89218,349
56,67,82341,349
57,67,136266,349
58,67,92352,349
59,67,167444,349
60,67,140862,349
61,67,159807,349
62,67,177361,377
63,67,217635,416
64,67,214273,416
65,67,290047,416
66,67,220193,416
67,67,345244,428
68,67,591854,428
69,67,415207,428
70,67,408060,428
71,67,440418,428
72,67,385583,428
73,67,438689,428
74,67,583394,428
75,67,648122,428
76,67,721539,428
77,67,926810,428
78,67,1021632,428
79,67,1483046,443
80,67,1427747,443
81,67,1422742,443
82,67,1624442,443
83,67,1908684,494
84,67,1975420,494
85,67,1812533,494
86,67,2905172,518
87,67,5927610,518
88,67,5040536,532
89,67,6540056,532
90,67,3968324,532
91,67,4094645,532
92,67,3947087,532
93,67,6170743,532
94,67,3995477,532
95,67,4318496,532
96,67,4699296,532
97,67,4514499,532
98,67,4374392,532
99,67,4251537,532
0,68,60,0
1,68,65,9
2,68,98,41
3,68,110,41
4,68,149,88
5,68,224,120
6,68,240,120
7,68,328,120
8,68,459,157
9,68,478,157
10,68,504,157
11,68,883,176
12,68,964,176
13,68,1008,176
14,68,1341,202
15,68,2901,202
16,68,1849,202
17,68,2155,202
18,68,2252,202
19,68,2463,202
20,68,2460,202
21,68,3513,253
22,68,3773,253
23,68,4068,253
24,68,4770,253
25,68,5834,253
26,68,6021,253
27,68,8238,253
28,68,9031,253
29,68,12804,267
30,68,12446,267
31,68,10264,267
32,68,11266,267
33,68,11875,267
34,68,14874,267
35,68,13834,267
36,68,14696,267
37,68,19142,278
38,68,20868,278
39,68,21101,278
40,68,20380,278
41,68,21444,278
42,68,25980,315
43,68,24532,315
44,68,27929,315
45,68,25954,315
46,68,30814,315
47,68,34880,315
48,68,37874,315
49,68,41161,315
50,68,54838,315
51,68,54931,315
52,68,70815,315
53,68,76976,354
54,68,76798,354
55,68,82215,354
56,68,79502,354
57,68,81856,354
58,68,89347,354
59,68,100963,354
60,68,99577,354
61,68,129297,354
62,68,140893,383
63,68,163851,432
64,68,159701,432
65,68,196356,432
66,68,208813,432
67,68,376444,440
68,68,412652,440
69,68,374186,440
70,68,516721,440
71,68,415906,440
72,68,334081,440
73,68,334388,440
74,68,458138,440
75,68,631768,440
76,68,594379,440
77,68,1378783,440
78,68,1507692,440
79,68,2026111,461
80,68,2165305,461
81,68,2659249,461
82,68,2765275,461
83,68,2142180,503
84,68,2106282,503
85,68,3046517,503
86,68,4512588,537
87,68,3016572,537
88,68,3455029,542
89,68,3557719,542
90,68,3618174,542
91,68,3661396,542
92,68,3863464,542
93,68,3777772,542
94,68,3804809,542
95,68,4158135,542
96,68,4240820,542
97,68,5024297,542
98,68,4596073,542
99,68,4752562,542
0,69,64,0
1,69,71,10
2,69,105,42
3,69,119,42
4,69,157,89
5,69,236,122
6,69,256,122
7,69,348,122
8,69,488,159
9,69,505,159
10,69,538,159
11,69,1480,178
12,69,1732,178
13,69,1158,178
14,69,1501,205
15,69,1919,205
16,69,2463,205
17,69,2295,205
18,69,2443,205
19,69,2612,205
20,69,2596,205
21,69,3798,257
22,69,4387,257
23,69,4416,257
24,69,4733,257
25,69,6764,257
26,69,6478,257
27,69,9206,257
28,69,10178,257
29,69,10596,270
30,69,10553,270
31,69,10855,270
32,69,11306,270
33,69,11941,270
34,69,13839,270
35,69,14444,270
36,69,15405,270
37,69,20130,272
38,69,20803,272
39,69,22268,272
40,69,22099,272
41,69,22421,272
42,69,26697,320
43,69,29445,320
44,69,33387,320
45,69,29826,320
46,69,54596,320
47,69,38677,320
48,69,37750,320
49,69,44111,320
50,69,50820,320
51,69,50637,320
52,69,62585,320
53,69,78230,360
54,69,78120,360
55,69,92647,360
56,69,79669,360
57,69,84381,360
58,69,89628,360
59,69,126266,360
60,69,130431,360
61,69,164795,360
62,69,143275,389
63,69,202097,428
64,69,179225,428
65,69,202424,428
66,69,225549,428
67,69,398203,441
68,69,419706,441
69,69,326068,441
70,69,325977,441
71,69,339285,441
72,69,344069,441
73,69,364818,441
74,69,507900,441
75,69,534580,441
76,69,583489,441
77,69,695359,441
78,69,780848,441
79,69,1073393,466
80,69,1027805,466
81,69,1217574,466
82,69,1295362,466
83,69,1641566,509
84,69,1677380,509
85,69,1637911,509
86,69,1903316,533
87,69,2708714,533
88,69,4158322,550
89,69,8714476,550
90,69,6403791,550
91,69,7083184,550
92,69,12149447,550
93,69,12410284,550
94,69,12038365,550
95,69,13408479,550
96,69,11374339,550
97,69,5266334,550
98,69,6193627,550
99,69,5559345,550
0,70,60,0
1,70,67,10
2,70,97,43
3,70,122,43
4,70,149,91
5,70,223,124
6,70,242,124
7,70,326,124
8,70,457,162
9,70,478,162
10,70,506,162
11,70,939,182
12,70,1179,182
13,70,1090,182
14,70,1412,208
15,70,1804,208
16,70,1939,208
17,70,2249,208
18,70,2363,208
19,70,2552,208
20,70,4915,208
21,70,3932,261
22,70,4004,261
23,70,4222,261
24,70,5536,261
25,70,6243,261
26,70,6845,261
27,70,8928,261
28,70,9799,261
29,70,9795,274
30,70,12107,274
31,70,14830,274
32,70,92505,274
33,70,12843,274
34,70,14586,274
35,70,14078,274
36,70,15683,274
37,70,19595,285
38,70,21150,285
39,70,21806,285
40,70,22359,285
41,70,28940,285
42,70,27255,324
43,70,24970,324
44,70,26731,324
45,70,30989,324
46,70,33802,324
47,70,35033,324
48,70,39840,324
49,70,47621,324
50,70,54490,324
51,70,52841,324
52,70,61863,324
53,70,113185,365
54,70,204278,365
55,70,109160,365
56,70,90865,365
57,70,82910,365
58,70,97962,365
59,70,102063,365
60,70,109304,365
61,70,148159,365
62,70,161289,395
63,70,275475,445
64,70,178732,445
65,70,227381,445
66,70,302567,445
67,70,314031,452
68,70,347014,452
69,70,336529,452
70,70,354992,452
71,70,371486,452
72,70,486974,452
73,70,377635,452
74,70,491679,459
75,70,569894,459
76,70,589363,459
77,70,814866,459
78,70,1249919,459
79,70,1076165,475
80,70,1058438,475
81,70,1656794,475
82,70,1249285,475
83,70,1494728,528
84,70,1583802,528
85,70,1529950,528
86,70,2347660,552
87,70,2454161,552
88,70,3574165,558
89,70,3737232,558
90,70,3781285,558
91,70,3627563,558
92,70,3640045,558
93,70,4620266,558
94,70,7987403,558
95,70,10552112,558
96,70,7527789,558
97,70,4213362,558
98,70,4760268,558
99,70,5119229,558
0,71,58,0
1,71,65,10
2,71,94,43
3,71,108,43
4,71,146,92
5,71,220,126
6,71,234,126
7,71,317,126
8,71,440,164
9,71,465,164
10,71,488,164
11,71,847,183
12,71,1013,183
13,71,1059,183
14,71,2150,211
15,71,1798,211
16,71,1920,211
17,71,2215,211
18,71,2314,211
19,71,2485,211
20,71,2485,211
21,71,4174,264
22,71,3802,264
23,71,4100,264
24,71,6093,264
25,71,6745,264
26,71,6879,264
27,71,8938,265
28,71,13238,265
29,71,14794,278
30,71,12883,278
31,71,11157,278
32,71,11401,278
33,71,11414,278
34,71,13373,278
35,71,14289,278
36,71,14207,278
37,71,19302,299
38,71,20835,299
39,71,20846,299
40,71,21774,299
41,71,21880,299
42,71,25741,328
43,71,26243,328
44,71,25971,328
45,71,26034,328
46,71,30520,328
47,71,35011,328
48,71,37923,328
49,71,40703,328
50,71,50821,328
51,71,59660,328
52,71,60181,328
53,71,74093,369
54,71,72923,369
55,71,75948,369
56,71,72015,369
57,71,73264,369
58,71,83331,369
59,71,108939,369
60,71,94985,369
61,71,127531,369
62,71,148613,399
63,71,177233,450
64,71,172947,450
65,71,210825,450
66,71,221685,450
67,71,315724,458
68,71,373574,458
69,71,333640,458
70,71,334962,458
71,71,349443,458
72,71,343358,458
73,71,365343,458
74,71,479563,465
75,71,557964,465
76,71,580145,465
77,71,984745,465
78,71,848991,465
79,71,1380283,481
80,71,1156620,481
81,71,1186491,481
82,71,1990438,481
83,71,5466719,525
84,71,5174352,525
85,71,5158654,525
86,71,4485278,558
87,71,5864236,558
88,71,11708597,565
89,71,13060242,565
90,71,13005774,565
91,71,12438650,565
92,71,7972936,565
93,71,5212160,565
94,71,6134917,565
95,71,6193190,565
96,71,6185153,565
97,71,5433139,565
98,71,5656313,565
99,71,4856825,565
0,72,58,0
1,72,64,10
2,72,93,44
3,72,105,44
4,72,138,93
5,72,209,127
6,72,225,127
7,72,302,127
8,72,416,166
9,72,435,166
10,72,457,166
11,72,798,186
12,72,951,186
13,72,1508,186
14,72,1431,214
15,72,2442,214
16,72,2364,214
17,72,3761,214
18,72,3859,214
19,72,4065,214
20,72,3680,214
21,72,4080,268
22,72,5509,268
23,72,4829,268
24,72,5187,268
25,72,6584,268
26,72,6712,268
27,72,9514,269
28,72,9486,269
29,72,9385,282
30,72,9899,282
31,72,9962,282
32,72,11612,282
33,72,11523,282
34,72,12921,282
35,72,13174,282
36,72,13995,282
37,72,19083,303
38,72,19987,303
39,72,20538,303
40,72,21603,303
41,72,20902,303
42,72,24760,333
43,72,25485,333
44,72,24792,333
45,72,26752,333
46,72,31009,346
47,72,33462,346
48,72,34877,346
49,72,39114,346
50,72,50109,346
51,72,49794,346
52,72,59234,346
53,72,72850,375
54,72,74080,375
55,72,77015,375
56,72,77733,375
57,72,81388,375
58,72,87982,375
59,72,99091,375
60,72,98007,375
61,72,121203,375
62,72,146156,405
63,72,319801,457
64,72,229786,457
65,72,218887,457
66,72,200265,457
67,72,364836,465
68,72,305888,465
69,72,328595,465
70,72,327545,465
71,72,560975,465
72,72,338628,465
73,72,358492,465
74,72,485135,472
75,72,532109,472
76,72,622507,472
77,72,900309,472
78,72,752244,472
79,72,979495,488
80,72,1050323,488
81,72,1094554,488
82,72,1192851,488
83,72,1548634,531
84,72,1542280,531
85,72,1552615,531
86,72,2092276,565
87,72,2988444,565
88,72,3480854,572
89,72,3614638,572
90,72,3648434,572
91,72,4508273,572
92,72,3824971,572
93,72,3788335,572
94,72,4144368,572
95,72,4259352,572
96,72,4630168,572
97,72,4858538,572
98,72,4513463,572
99,72,4839410,572
0,73,84,0
1,73,93,10
2,73,138,44
3,73,158,44
4,73,205,94
5,73,324,129
6,73,354,129
7,73,484,129
8,73,663,168
9,73,640,168
10,73,679,168
11,73,1181,188
12,73,1358,188
13,73,1481,188
14,73,2025,216
15,73,2347,216
16,73,2719,216
17,73,3065,216
18,73,3176,216
19,73,3879,216
20,73,3488,216
21,73,4721,271
22,73,5426,271
23,73,5261,271
24,73,5704,271
25,73,9051,271
26,73,7694,271
27,73,10527,272
28,73,11943,272
29,73,12095,285
30,73,13064,285
31,73,12249,285
32,73,12037,285
33,73,14072,285
34,73,15271,285
35,73,16887,285
36,73,18497,285
37,73,23777,297
38,73,24196,297
39,73,24231,297
40,73,25032,297
41,73,25086,297
42,73,25881,337
43,73,28092,337
44,73,26313,337
45,73,25946,337
46,73,32695,337
47,73,38331,337
48,73,36483,337
49,73,38103,337
50,73,44905,337
51,73,49259,337
52,73,54531,337
53,73,71664,379
54,73,73696,379
55,73,75869,379
56,73,82336,379
57,73,78232,379
58,73,78226,379
59,73,96115,379
60,73,332704,379
61,73,129122,379
62,73,149630,410
63,73,171957,462
64,73,177184,462
65,73,204909,462
66,73,212095,462
67,73,286159,470
68,73,305593,470
69,73,306528,470
70,73,397443,470
71,73,327528,470
72,73,322998,470
73,73,332010,470
74,73,429974,477
75,73,498434,477
76,73,525831,477
77,73,619662,477
78,73,1313539,477
79,73,1925675,493
80,73,1896100,493
81,73,2107600,493
82,73,2208242,493
83,73,3792790,538
84,73,2645852,538
85,73,2316536,538
86,73,6130980,573
87,73,5915338,573
88,73,4393757,579
89,73,3561906,579
90,73,3873943,579
91,73,3764557,579
92,73,4013087,579
93,73,3728872,579
94,73,4272498,579
95,73,4305481,579
96,73,4813396,579
97,73,4425239,579
98,73,4663276,579
99,73,4277909,579
0,74,60,0
1,74,66,10
2,74,98,44
3,74,111,44
4,74,148,95
5,74,221,131
6,74,241,131
7,74,325,131
8,74,453,171
9,74,477,171
10,74,505,171
11,74,1543,191
12,74,1044,191
13,74,1092,191
14,74,1452,220
15,74,1940,220
16,74,2058,220
17,74,2341,220
18,74,3032,220
19,74,3757,220
20,74,4009,220
21,74,5905,275
22,74,5859,275
23,74,4597,275
24,74,5158,275
25,74,7438,275
26,74,6442,275
27,74,8895,277
28,74,10710,277
29,74,9783,290
30,74,10069,290
31,74,11147,290
32,74,13459,290
33,74,13122,290
34,74,14585,290
35,74,14923,290
36,74,15731,290
37,74,20377,312
38,74,21084,312
39,74,21685,312
40,74,46799,312
41,74,20628,312
42,74,24708,342
43,74,24846,342
44,74,30860,342
45,74,26185,342
46,74,28322,342
47,74,37880,342
48,74,39370,342
49,74,46456,342
50,74,51895,342
51,74,52497,342
52,74,58955,342
53,74,90443,385
54,74,79853,385
55,74,79622,385
56,74,86045,385
57,74,89230,385
58,74,94182,385
59,74,152807,385
60,74,173052,385
61,74,185266,385
62,74,202308,416
63,74,198006,469
64,74,181135,469
65,74,205619,469
66,74,217663,469
67,74,470755,477
68,74,695044,477
69,74,1089919,477
70,74,968016,477
71,74,1264345,477
72,74,1040106,477
73,74,1104580,477
74,74,1591190,484
75,74,1790276,484
76,74,1790573,484
77,74,2324907,484
78,74,2289123,484
79,74,2874695,501
80,74,3404233,501
81,74,3639600,501
82,74,4043637,501
83,74,5009349,546
84,74,5178692,546
85,74,5208825,546
86,74,6322017,582
87,74,7442713,582
88,74,6963449,589
89,74,4454685,589
90,74,5944570,589
91,74,6825330,589
92,74,7453653,589
93,74,8313693,589
94,74,9639942,589
95,74,8455032,589
96,74,9786893,589
97,74,8612849,589
98,74,9199609,589
99,74,8605736,589
0,75,63,0
1,75,69,10
2,75,102,45
3,75,115,45
4,75,153,96
5,75,230,132
6,75,249,132
7,75,339,132
8,75,466,172
9,75,490,172
10,75,517,172
11,75,900,192
12,75,1096,192
13,75,1102,192
14,75,1402,222
15,75,1808,222
16,75,1992,222
17,75,2289,222
18,75,2381,222
19,75,2569,222
20,75,2565,222
21,75,3795,278
22,75,4363,278
23,75,4169,278
24,75,4541,278
25,75,5880,278
26,75,137565,278
27,75,8530,279
28,75,9331,279
29,75,9758,293
30,75,9606,293
31,75,9922,293
32,75,11244,293
33,75,11123,293
34,75,13662,293
35,75,14188,293
36,75,15342,293
37,75,152634,315
38,75,22789,315
39,75,26751,315
40,75,22055,315
41,75,21179,315
42,75,27626,346
43,75,158869,346
44,75,26893,346
45,75,26702,346
46,75,33010,346
47,75,170299,346
48,75,37225,346
49,75,47577,346
50,75,198202,346
51,75,64178,346
52,75,204622,346
53,75,232252,389
54,75,167803,389
55,75,77663,389
56,75,201340,389
57,75,212317,389
58,75,77030,389
59,75,232596,389
60,75,234198,389
61,75,279971,389
62,75,299914,421
63,75,299825,475
64,75,487862,475
65,75,419409,475
66,75,803868,475
67,75,893960,484
68,75,589660,484
69,75,672177,484
70,75,782895,484
71,75,683648,484
72,75,763733,484
73,75,764755,484
74,75,1002762,484
75,75,1500686,484
76,75,1121779,484
77,75,1778286,484
78,75,1998769,484
79,75,2583496,507
80,75,2247400,507
81,75,2742710,507
82,75,2748302,507
83,75,3974044,553
84,75,3587216,553
85,75,3683616,553
86,75,4648073,580
87,75,6421751,580
88,75,8941789,596
89,75,8576596,596
90,75,9578222,596
91,75,9235904,596
92,75,9307808,596
93,75,9067327,596
94,75,8877391,596
95,75,10759667,596
96,75,11882851,596
97,75,11813172,596
98,75,11471993,596
99,75,5489642,596
0,76,60,0
1,76,66,10
2,76,97,45
3,76,111,45
4,76,150,97
5,76,222,134
6,76,240,134
7,76,326,134
8,76,453,175
9,76,474,175
10,76,501,175
11,76,871,196
12,76,1046,196
13,76,1098,196
14,76,1403,225
15,76,1817,225
16,76,1969,225
17,76,2273,225
18,76,2377,225
19,76,2591,225
20,76,2579,225
21,76,3614,282
22,76,3878,282
23,76,4141,282
24,76,4891,282
25,76,5950,282
26,76,6055,282
27,76,8874,283
28,76,9573,283
29,76,9177,297
30,76,10536,297
31,76,10883,297
32,76,10832,297
33,76,11080,297
34,76,14000,297
35,76,25321,297
36,76,14711,297
37,76,19964,309
38,76,21042,309
39,76,21721,309
40,76,22054,309
41,76,22192,309
42,76,31429,351
43,76,27242,351
44,76,29030,351
45,76,30194,351
46,76,32070,351
47,76,37293,351
48,76,38239,351
49,76,39347,351
50,76,48475,351
51,76,54141,351
52,76,59776,351
53,76,73210,395
54,76,72215,395
55,76,88678,395
56,76,80492,395
57,76,78395,395
58,76,193804,395
59,76,114126,395
60,76,123742,395
61,76,128957,395
62,76,149966,427
63,76,206279,481
64,76,190131,481
65,76,235497,481
66,76,241305,481
67,76,342593,489
68,76,446416,489
69,76,356340,489
70,76,414649,489
71,76,410512,489
72,76,443888,489
73,76,392096,489
74,76,519193,496
75,76,814332,496
76,76,1206028,496
77,76,1587030,496
78,76,1674637,496
79,76,3483181,513
80,76,2815515,513
81,76,4144633,513
82,76,2983310,513
83,76,4089663,559
84,76,3515094,559
85,76,2351391,559
86,76,2283243,597
87,76,2900441,597
88,76,4141007,603
89,76,4199544,603
90,76,5735480,603
91,76,4522051,603
92,76,4398983,603
93,76,4406991,603
94,76,4827845,603
95,76,5247681,603
96,76,5154748,603
97,76,5557571,603
98,76,5316282,603
99,76,5202505,603
0,77,58,0
1,77,64,11
2,77,95,47
3,77,107,47
4,77,144,100
5,77,220,136
6,77,234,136
7,77,316,136
8,77,442,177
9,77,462,177
10,77,493,177
11,77,846,198
12,77,1014,198
13,77,1057,198
14,77,1366,228
15,77,1750,228
16,77,1912,228
17,77,2155,228
18,77,2290,228
19,77,2970,228
20,77,3060,228
21,77,3485,286
22,77,4298,286
23,77,4191,286
24,77,4511,286
25,77,5927,286
26,77,6471,286
27,77,9041,286
28,77,10155,286
29,77,10357,302
30,77,10361,302
31,77,10382,302
32,77,11873,302
33,77,11931,302
34,77,13719,302
35,77,14610,302
36,77,14421,302
37,77,20161,303
38,77,21144,303
39,77,21875,303
40,77,22180,303
41,77,22381,303
42,77,27003,357
43,77,33352,357
44,77,27936,357
45,77,27600,357
46,77,29123,357
47,77,36974,357
48,77,37975,357
49,77,40577,357
50,77,47818,357
51,77,52158,357
52,77,61601,357
53,77,80552,402
54,77,112044,402
55,77,95887,402
56,77,90978,402
57,77,89966,402
58,77,81049,402
59,77,101684,402
60,77,106215,402
61,77,137459,402
62,77,149805,434
63,77,174698,478
64,77,180285,478
65,77,223356,478
66,77,219130,478
67,77,527234,493
68,77,368626,493
69,77,381153,493
70,77,352734,493
71,77,390923,493
72,77,428054,493
73,77,372385,493
74,77,492570,493
75,77,576997,493
76,77,728157,493
77,77,757024,493
78,77,1254070,493
79,77,1628070,521
80,77,1532052,521
81,77,1377943,521
82,77,1364533,521
83,77,1901185,569
84,77,1890244,569
85,77,2308162,569
86,77,2557281,585
87,77,2728092,585
88,77,3775998,613
89,77,4391953,613
90,77,4183954,613
91,77,4362451,613
92,77,4258797,613
93,77,4399077,613
94,77,4785510,613
95,77,5186006,613
96,77,5094625,613
97,77,5278212,613
98,77,4911853,613
99,77,5003716,613
0,78,60,0
1,78,66,11
2,78,98,47
3,78,111,47
4,78,148,100
5,78,222,137
6,78,242,137
7,78,330,137
8,78,452,179
9,78,477,179
10,78,506,179
11,78,884,201
12,78,1060,201
13,78,1080,201
14,78,1416,231
15,78,1829,231
16,78,1970,231
17,78,2226,231
18,78,2352,231
19,78,2562,231
20,78,2541,231
21,78,4939,290
