n,w,time,res
26,79,15013,293
27,79,15664,294
28,79,16592,294
29,79,28614,308
30,79,17780,308
31,79,19134,308
32,79,21727,308
33,79,21993,308
34,79,20927,308
35,79,21998,308
36,79,21789,308
37,79,22241,332
38,79,22267,332
39,79,23582,332
40,79,22701,332
41,79,25952,332
42,79,29063,365
43,79,30475,365
44,79,30932,365
45,79,30450,365
46,79,31538,365
47,79,33315,365
48,79,34275,365
49,79,34214,365
50,79,33501,365
51,79,37568,365
52,79,33355,365
53,79,32799,411
54,79,32122,411
55,79,35035,411
56,79,33105,411
57,79,33774,411
58,79,34356,411
59,79,36001,411
60,79,35171,411
61,79,35413,411
62,79,35756,444
63,79,37199,501
64,79,38746,501
65,79,38389,501
66,79,41990,501
67,79,43813,509
68,79,42098,509
69,79,42894,509
70,79,41685,509
71,79,42251,509
72,79,43397,509
73,79,42371,509
74,79,43306,509
75,79,45786,509
76,79,46490,509
77,79,46323,509
78,79,46632,509
79,79,52016,533
80,79,50208,533
81,79,48303,533
82,79,47711,533
83,79,48179,582
84,79,49302,582
85,79,49505,582
86,79,50961,600
87,79,52063,600
88,79,52727,626
89,79,53449,626
90,79,57482,626
91,79,56025,626
92,79,55538,626
93,79,55409,626
94,79,54816,626
95,79,55648,626
96,79,58068,626
97,79,58553,626
98,79,59078,626
99,79,63889,626
0,80,166,0
1,80,882,11
2,80,1386,48
3,80,3107,48
4,80,2931,103
5,80,3508,141
6,80,4170,141
7,80,4689,141
8,80,5466,184
9,80,6685,184
10,80,7367,184
11,80,6924,206
12,80,7480,206
13,80,7951,206
14,80,9301,237
15,80,9294,237
16,80,9764,237
17,80,11388,237
18,80,10618,237
19,80,11169,237
20,80,11989,237
21,80,12244,298
22,80,13599,298
23,80,13991,298
24,80,14964,298
25,80,15257,298
26,80,15394,298
27,80,21225,298
28,80,16890,298
29,80,17065,313
30,80,17754,313
31,80,18371,313
32,80,19436,313
33,80,19278,313
34,80,20548,313
35,80,20903,313
36,80,20878,313
37,80,21607,326
38,80,22171,326
39,80,21985,326
40,80,24392,326
41,80,39339,326
42,80,26155,371
43,80,25675,371
44,80,26066,371
45,80,26923,371
46,80,27503,371
47,80,26705,371
48,80,27883,371
49,80,28005,371
50,80,28714,371
51,80,30333,371
52,80,31437,371
53,80,31613,417
54,80,32224,417
55,80,32739,417
56,80,33499,417
57,80,33438,417
58,80,33647,417
59,80,45328,417
60,80,52045,417
61,80,49933,417
62,80,50242,451
63,80,50132,508
64,80,47492,508
65,80,52103,508
66,80,47505,508
67,80,42045,517
68,80,40973,517
69,80,40441,517
70,80,42646,517
71,80,49948,517
72,80,43800,517
73,80,43974,517
74,80,45333,517
75,80,43312,517
76,80,44864,517
77,80,46106,517
78,80,48142,517
79,80,48781,542
80,80,48194,542
81,80,47606,542
82,80,50900,542
83,80,54142,591
84,80,51190,591
85,80,51670,591
86,80,50280,620
87,80,51545,620
88,80,51866,637
89,80,52254,637
90,80,53150,637
91,80,52201,637
92,80,55356,637
93,80,60497,637
94,80,59458,637
95,80,58307,637
96,80,219937,637
97,80,56151,637
98,80,58389,637
99,80,192308,637
0,81,173,0
1,81,919,11
2,81,1442,49
3,81,2040,49
4,81,2784,104
5,81,3323,142
6,81,3957,142
7,81,4761,142
8,81,5251,185
9,81,5805,185
10,81,6444,185
11,81,7083,208
12,81,7946,208
13,81,8171,208
14,81,9993,238
15,81,9260,238
16,81,141018,238
17,81,10267,238
18,81,10773,238
19,81,11732,238
20,81,11734,238
21,81,13608,299
22,81,13527,299
23,81,14087,299
24,81,14767,299
25,81,15958,299
26,81,15616,299
27,81,132560,299
28,81,19705,299
29,81,18349,315
30,81,19496,315
31,81,19137,315
32,81,19815,315
33,81,181680,315
34,81,20371,315
35,81,20460,315
36,81,20920,315
37,81,22617,329
38,81,22982,329
39,81,147089,329
40,81,25096,329
41,81,25171,329
42,81,26612,373
43,81,24688,373
44,81,156142,373
45,81,27008,373
46,81,27633,373
47,81,33240,373
48,81,38464,373
49,81,173886,373
50,81,39193,373
51,81,40272,373
52,81,165392,373
53,81,31386,420
54,81,31150,420
55,81,32920,420
56,81,183364,420
57,81,157057,420
58,81,33866,420
59,81,34322,420
60,81,37945,420
61,81,38099,420
62,81,38978,454
63,81,317909,512
64,81,41267,512
65,81,40621,512
66,81,122722,512
67,81,45566,521
68,81,41785,521
69,81,41871,521
70,81,219997,521
71,81,44187,521
72,81,126895,521
73,81,46477,521
74,81,47237,521
75,81,45654,521
76,81,251491,521
77,81,48396,521
78,81,46619,521
79,81,47060,545
80,81,258090,545
81,81,50072,545
82,81,55870,545
83,81,53134,596
84,81,184648,596
85,81,55209,596
86,81,315123,624
87,81,52258,624
88,81,56656,642
89,81,195437,642
90,81,72243,642
91,81,206779,642
92,81,55292,642
93,81,58985,642
94,81,58246,642
95,81,191514,642
96,81,62236,642
97,81,209693,642
98,81,62124,642
99,81,191506,642
0,82,174,0
1,82,931,11
2,82,1462,49
3,82,2071,49
4,82,2821,105
5,82,3365,144
6,82,4344,144
7,82,4508,144
8,82,5315,188
9,82,5878,188
10,82,6534,188
11,82,7660,211
12,82,8885,211
13,82,9706,211
14,82,10054,242
15,82,460520,242
16,82,16032,242
17,82,17445,242
18,82,17067,242
19,82,17272,242
20,82,13740,242
21,82,13738,304
22,82,146130,304
23,82,14414,304
24,82,14567,304
25,82,15518,304
26,82,16154,304
27,82,16509,305
28,82,17190,305
29,82,17996,320
30,82,163974,320
31,82,18108,320
32,82,19077,320
33,82,19129,320
34,82,20110,320
35,82,21664,320
36,82,157299,320
37,82,21490,344
38,82,22580,344
39,82,22901,344
40,82,23942,344
41,82,25106,344
42,82,155708,378
43,82,25394,378
44,82,26180,378
45,82,25640,378
46,82,27951,378
47,82,159867,378
48,82,28087,378
49,82,31006,378
50,82,36765,378
51,82,168419,378
52,82,37300,378
53,82,37710,425
54,82,38521,425
55,82,190860,425
56,82,42976,425
57,82,177061,425
58,82,41503,425
59,82,40435,425
60,82,39549,425
61,82,167063,425
62,82,36572,459
63,82,37863,518
64,82,170501,518
65,82,39983,518
66,82,40175,518
67,82,41367,527
68,82,178680,527
69,82,44558,527
70,82,141192,527
71,82,42430,527
72,82,44986,527
73,82,44460,527
74,82,177309,535
75,82,47862,535
76,82,47366,535
77,82,178769,535
78,82,49090,535
79,82,51046,553
80,82,326299,553
81,82,51172,553
82,82,51975,553
83,82,53531,603
84,82,52673,603
85,82,187269,603
86,82,53546,644
87,82,186148,644
88,82,55650,649
89,82,56813,649
90,82,63295,649
91,82,60639,649
92,82,205106,649
93,82,57069,649
94,82,203422,649
95,82,213310,649
96,82,73593,649
97,82,191540,649
98,82,64656,649
99,82,195399,649
0,83,170,0
1,83,918,11
2,83,1435,50
3,83,2049,50
4,83,2792,107
5,83,3340,146
6,83,3982,146
7,83,4484,146
8,83,5230,190
9,83,6172,190
10,83,6428,190
11,83,7058,214
12,83,7639,214
13,83,8594,214
14,83,9471,245
15,83,9782,245
16,83,10287,245
17,83,11225,245
18,83,11353,245
19,83,12729,245
20,83,12578,245
21,83,275379,308
22,83,14266,308
23,83,14430,308
24,83,15415,308
25,83,16006,308
26,83,16991,308
27,83,16174,309
28,83,17295,309
29,83,18103,324
30,83,18492,324
31,83,18669,324
32,83,19874,324
33,83,20458,324
34,83,20630,324
35,83,152772,324
36,83,21831,324
37,83,23351,348
38,83,22985,348
39,83,27000,348
40,83,25859,348
41,83,286266,348
42,83,25087,395
43,83,26319,395
44,83,27286,395
45,83,27648,395
46,83,160480,398
47,83,29688,398
48,83,30405,398
49,83,30233,398
50,83,30762,398
51,83,162038,398
52,83,31336,398
53,83,32311,431
54,83,33762,431
55,83,133190,431
56,83,38673,431
57,83,35223,431
58,83,35258,431
59,83,170050,431
60,83,35505,431
61,83,36561,431
62,83,36765,466
63,83,173402,525
64,83,42844,525
65,83,40508,525
66,83,171236,525
67,83,39937,534
68,83,41754,534
69,83,180160,534
70,83,57031,534
71,83,53594,534
72,83,292983,534
73,83,43250,534
74,83,45364,553
75,83,179116,553
76,83,46127,553
77,83,47695,553
78,83,142310,553
79,83,48082,561
80,83,49356,561
81,83,198248,561
82,83,51207,561
83,83,50863,624
84,83,181869,624
85,83,52445,624
86,83,183689,662
87,83,53574,662
88,83,54220,662
89,83,188280,662
90,83,54803,662
91,83,188010,662
92,83,59905,662
93,83,221576,662
94,83,57198,662
95,83,162673,662
96,83,61745,662
97,83,70154,662
98,83,194409,662
99,83,60965,662
0,84,175,0
1,84,955,12
2,84,1492,51
3,84,2127,51
4,84,2900,109
5,84,3464,149
6,84,4556,149
7,84,4465,149
8,84,5221,194
9,84,147054,194
10,84,6413,194
11,84,7038,217
12,84,8059,217
13,84,9978,217
14,84,11852,249
15,84,11110,249
16,84,10558,249
17,84,11275,249
18,84,12366,249
19,84,12635,249
20,84,121214,249
21,84,16283,312
22,84,16904,312
23,84,16899,312
24,84,22360,312
25,84,23668,312
26,84,24504,312
27,84,22697,314
28,84,25031,314
29,84,24499,329
30,84,26535,329
31,84,19712,329
32,84,21579,329
33,84,22136,329
34,84,20879,329
35,84,21717,329
36,84,24031,329
37,84,26880,354
38,84,24771,354
39,84,26574,354
40,84,25000,354
41,84,26242,354
42,84,25944,400
43,84,26214,400
44,84,26996,400
45,84,29405,400
46,84,28984,402
47,84,29078,402
48,84,29939,402
49,84,30181,402
50,84,30498,402
51,84,30606,402
52,84,33271,402
53,84,51643,437
54,84,33616,437
55,84,34490,437
56,84,39733,437
57,84,37373,437
58,84,37124,437
59,84,36992,437
60,84,36826,437
61,84,37113,437
62,84,38552,472
63,84,40491,532
64,84,40267,532
65,84,40258,532
66,84,41472,532
67,84,40549,541
68,84,41195,541
69,84,46121,541
70,84,45962,541
71,84,44386,541
72,84,44850,541
73,84,45556,541
74,84,46403,561
75,84,48593,561
76,84,47613,561
77,84,48230,561
78,84,50578,561
79,84,49931,568
80,84,51537,568
81,84,53922,568
82,84,119730,568
83,84,51207,643
84,84,54517,643
85,84,52007,643
86,84,54281,670
87,84,57910,670
88,84,56417,670
89,84,57754,670
90,84,61320,670
91,84,58279,670
92,84,58160,670
93,84,60657,670
94,84,61961,670
95,84,63203,670
96,84,59505,670
97,84,61799,670
98,84,67327,670
99,84,67088,670
0,85,171,0
1,85,933,12
2,85,1464,51
3,85,2901,51
4,85,2843,109
5,85,3395,150
6,85,4042,150
7,85,4877,150
8,85,5296,196
9,85,5847,196
10,85,6495,196
11,85,7613,220
12,85,9398,220
13,85,8845,220
14,85,9228,252
15,85,10449,252
16,85,9966,252
17,85,10653,252
18,85,11580,252
19,85,12207,252
20,85,13201,252
21,85,14199,316
22,85,13523,316
23,85,18330,316
24,85,17488,316
25,85,16769,316
26,85,17949,316
27,85,19137,318
28,85,18813,318
29,85,18684,333
30,85,19228,333
31,85,19642,333
32,85,20310,333
33,85,20887,333
34,85,26988,333
35,85,27223,333
36,85,27863,333
37,85,27885,358
38,85,28997,358
39,85,29966,358
40,85,29363,358
41,85,30196,358
42,85,31312,405
43,85,32822,405
44,85,33834,405
45,85,32702,405
46,85,31696,420
47,85,33462,420
48,85,29992,420
49,85,30556,420
50,85,30681,420
51,85,33530,420
52,85,43766,420
53,85,32864,442
54,85,34140,442
55,85,39016,442
56,85,36024,442
57,85,35473,442
58,85,35605,442
59,85,37617,442
60,85,36536,442
61,85,41195,442
62,85,39896,478
63,85,40538,539
64,85,38829,539
65,85,41290,539
66,85,42207,539
67,85,41638,548
68,85,44529,548
69,85,45724,548
70,85,43812,548
71,85,45792,548
72,85,45853,548
73,85,46657,548
74,85,49236,568
75,85,49364,568
76,85,49054,568
77,85,49668,568
78,85,48127,568
79,85,52902,575
80,85,53528,575
81,85,53282,575
82,85,51676,575
83,85,52332,652
84,85,58617,652
85,85,54439,652
86,85,55177,679
87,85,53858,679
88,85,56527,679
89,85,60592,679
90,85,61166,679
91,85,59822,679
92,85,58679,679
93,85,60670,679
94,85,60041,679
95,85,61419,679
96,85,63051,679
97,85,62829,679
98,85,65833,679
99,85,64905,679
0,86,173,0
1,86,948,12
2,86,1488,52
3,86,2181,52
4,86,2902,111
5,86,3473,152
6,86,4865,152
7,86,4658,152
8,86,5426,198
9,86,6007,198
10,86,6677,198
11,86,7326,222
12,86,8102,222
13,86,8309,222
14,86,9623,255
15,86,10287,255
16,86,10497,255
17,86,11213,255
18,86,12147,255
19,86,13014,255
20,86,13031,255
21,86,14082,320
22,86,14115,320
23,86,14982,320
24,86,15259,320
25,86,16427,320
26,86,17165,320
27,86,17004,321
28,86,17470,321
29,86,18515,337
30,86,19611,337
31,86,19991,337
32,86,20874,337
33,86,21538,337
34,86,21231,337
35,86,21731,337
36,86,22711,337
37,86,22692,362
38,86,27115,362
39,86,27587,362
40,86,26944,362
41,86,25924,362
42,86,26651,398
43,86,27744,398
44,86,28293,398
45,86,29693,398
46,86,28591,398
47,86,34115,398
48,86,36093,398
49,86,37704,398
50,86,38724,398
51,86,39103,398
52,86,39446,398
53,86,54543,448
54,86,42492,448
55,86,41715,448
56,86,37666,448
57,86,36594,448
58,86,36896,448
59,86,38817,448
60,86,38356,448
61,86,38519,448
62,86,41647,484
63,86,41034,546
64,86,40493,546
65,86,42310,546
66,86,41768,546
67,86,42469,555
68,86,50986,555
69,86,45554,555
70,86,46633,555
71,86,46053,555
72,86,47450,555
73,86,220626,555
74,86,47908,563
75,86,47896,563
76,86,184993,563
77,86,50054,563
78,86,168795,563
79,86,51330,583
80,86,51648,583
81,86,189014,583
82,86,51863,583
83,86,53552,648
84,86,184725,648
85,86,53584,648
86,86,200109,688
87,86,55351,688
88,86,154652,688
89,86,137382,688
90,86,107321,688
91,86,61637,688
92,86,59308,688
93,86,59720,688
94,86,296202,688
95,86,183302,688
96,86,75101,688
97,86,73564,688
98,86,334501,688
99,86,61905,688
0,87,172,0
1,87,952,12
2,87,1498,52
3,87,2141,52
4,87,2919,112
5,87,3493,154
6,87,4163,154
7,87,4968,154
8,87,5466,201
9,87,6042,201
10,87,92853,201
11,87,7382,225
12,87,7977,225
13,87,8913,225
14,87,9360,258
15,87,10670,258
16,87,10279,258
17,87,11359,258
18,87,12227,258
19,87,12900,258
20,87,12928,258
21,87,13662,324
22,87,14546,324
23,87,14817,324
24,87,15690,324
25,87,16772,324
26,87,277926,324
27,87,16904,324
28,87,18372,324
29,87,19030,341
30,87,18688,341
31,87,19478,341
32,87,20286,341
33,87,89128,341
34,87,22270,341
35,87,23452,341
36,87,22710,341
37,87,23765,354
38,87,24337,354
39,87,25233,354
40,87,24903,354
41,87,252628,354
42,87,27528,402
43,87,27976,402
44,87,28384,402
45,87,27954,402
46,87,27864,402
47,87,160827,402
48,87,36056,402
49,87,32431,402
50,87,32857,402
51,87,163845,402
52,87,33634,402
53,87,34090,452
54,87,33362,452
55,87,165306,452
56,87,38195,452
57,87,39485,452
58,87,36957,452
59,87,38407,452
60,87,39431,452
61,87,38811,452
62,87,204170,489
63,87,127702,551
64,87,41034,551
65,87,40811,551
66,87,43249,551
67,87,43429,561
68,87,44162,561
69,87,119152,561
70,87,61071,561
71,87,66699,561
72,87,65353,561
73,87,65444,561
74,87,58667,561
75,87,50055,561
76,87,49671,561
77,87,49432,561
78,87,49992,561
79,87,51282,588
80,87,53571,588
81,87,58459,588
82,87,57396,588
83,87,54415,641
84,87,55409,641
85,87,54253,641
86,87,56056,673
87,87,57061,673
88,87,57893,691
89,87,56915,691
90,87,58756,691
91,87,65189,691
92,87,61776,691
93,87,64066,691
94,87,64583,691
95,87,62124,691
96,87,61799,691
97,87,64372,691
98,87,65230,691
99,87,64565,691
0,88,173,0
1,88,962,12
2,88,1513,53
3,88,2155,53
4,88,2942,113
5,88,3528,155
6,88,4203,155
7,88,5764,155
8,88,6852,202
9,88,7618,202
10,88,7323,202
11,88,8502,226
12,88,8464,226
13,88,9019,226
14,88,10246,260
15,88,10518,260
16,88,10720,260
17,88,11731,260
18,88,12014,260
19,88,13492,260
20,88,13705,260
21,88,13428,326
22,88,14333,326
23,88,14564,326
24,88,15432,326
25,88,16736,326
26,88,17208,326
27,88,20770,328
28,88,19265,328
29,88,18426,343
30,88,19294,343
31,88,19669,343
32,88,20632,343
33,88,21988,343
34,88,23386,343
35,88,23404,343
36,88,24141,343
37,88,25002,370
38,88,24778,370
39,88,25918,370
40,88,25373,370
41,88,30469,370
42,88,28560,406
43,88,29902,406
44,88,29517,406
45,88,27766,406
46,88,28808,406
47,88,30444,406
48,88,31284,406
49,88,31489,406
50,88,32214,406
51,88,33208,406
52,88,35800,406
53,88,34605,457
54,88,37655,457
55,88,36746,457
56,88,36217,457
57,88,37150,457
58,88,55507,457
59,88,40198,457
60,88,39600,457
61,88,38113,457
62,88,39643,494
63,88,40433,557
64,88,42233,557
65,88,43146,557
66,88,41433,557
67,88,43971,566
68,88,44782,566
69,88,45122,566
70,88,51371,566
71,88,50073,566
72,88,47732,566
73,88,46023,566
74,88,49428,574
75,88,60807,574
76,88,61938,574
77,88,60026,574
78,88,59989,574
79,88,60503,594
80,88,61866,594
81,88,55868,594
82,88,53999,594
83,88,55046,648
84,88,56387,648
85,88,55850,648
86,88,58978,691
87,88,59455,691
88,88,57044,698
89,88,67104,698
90,88,61583,698
91,88,60902,698
92,88,60967,698
93,88,60701,698
94,88,62903,698
95,88,62670,698
96,88,66631,698
97,88,205947,698
98,88,79073,698
99,88,78596,698
0,89,212,0
1,89,1181,12
2,89,1858,53
3,89,3722,53
4,89,3661,114
5,89,4307,157
6,89,5133,157
7,89,5756,157
8,89,6793,205
9,89,10235,205
10,89,11578,205
11,89,13199,230
12,89,14127,230
13,89,12806,230
14,89,14022,264
15,89,12608,264
16,89,15770,264
17,89,13635,264
18,89,14251,264
19,89,13571,264
20,89,14071,264
21,89,15253,331
22,89,15490,331
23,89,16451,331
24,89,17292,331
25,89,21569,331
26,89,19379,331
27,89,16770,332
28,89,17755,332
29,89,18058,348
30,89,18848,348
31,89,20607,348
32,89,20828,348
33,89,21683,348
34,89,22936,348
35,89,21884,348
36,89,23258,348
37,89,25130,375
38,89,24951,375
39,89,25560,375
40,89,26061,375
41,89,27125,375
42,89,27008,412
43,89,30427,412
44,89,29770,412
45,89,29023,412
46,89,29869,428
47,89,30286,428
48,89,33657,428
49,89,34592,428
50,89,45190,428
51,89,34474,428
52,89,33848,428
53,89,34432,463
54,89,36176,463
55,89,36457,463
56,89,37398,463
57,89,36516,463
58,89,37642,463
59,89,40383,463
60,89,236519,463
61,89,40989,463
62,89,39796,500
63,89,171821,564
64,89,41640,564
65,89,41553,564
66,89,198799,564
67,89,57319,574
68,89,268924,574
69,89,55244,574
70,89,55105,574
71,89,215609,574
72,89,64428,574
73,89,189557,574
74,89,56051,594
75,89,57933,594
76,89,179284,594
77,89,51157,594
78,89,183981,594
79,89,51967,601
80,89,53070,601
81,89,186849,601
82,89,55188,601
83,89,172303,670
84,89,53725,670
85,89,56195,670
86,89,208144,710
87,89,61360,710
88,89,189216,710
89,89,59854,710
90,89,209067,710
91,89,59487,710
92,89,192383,710
93,89,61635,710
94,89,195524,710
95,89,63195,710
96,89,187929,710
97,89,66860,710
98,89,212348,710
99,89,77973,710
0,90,207,0
1,90,1154,12
2,90,1817,54
3,90,2603,54
4,90,3550,116
5,90,4250,159
6,90,5056,159
7,90,5699,159
8,90,153977,207
9,90,6071,207
10,90,7171,207
11,90,7333,231
12,90,7925,231
13,90,8429,231
14,90,9543,266
15,90,9839,266
16,90,10328,266
17,90,11801,266
18,90,13058,266
19,90,13369,266
20,90,14993,266
21,90,15694,334
22,90,15622,334
23,90,15292,334
24,90,16459,334
25,90,17538,334
26,90,147930,334
27,90,17250,335
28,90,19309,335
29,90,23245,351
30,90,20239,351
31,90,21104,351
32,90,20995,351
33,90,21608,351
34,90,21985,351
35,90,23257,351
36,90,24253,351
37,90,24894,378
38,90,295987,378
39,90,24377,378
40,90,25043,378
41,90,25663,378
42,90,27589,415
43,90,159670,415
44,90,29420,415
45,90,31450,415
46,90,32246,431
47,90,102847,431
48,90,31616,431
49,90,33213,431
50,90,33055,431
51,90,32791,431
52,90,33256,431
53,90,298125,467
54,90,34845,467
55,90,35431,467
56,90,36646,467
57,90,168020,467
58,90,37883,467
59,90,39310,467
60,90,38351,467
61,90,172571,467
62,90,41217,505
63,90,41776,569
64,90,155757,569
65,90,42415,569
66,90,43779,569
67,90,173521,579
68,90,47705,579
69,90,48250,579
70,90,199070,579
71,90,57547,579
72,90,58558,579
73,90,167495,579
74,90,48397,599
75,90,181885,599
76,90,49369,599
77,90,52005,599
78,90,195538,599
79,90,55373,607
80,90,195318,607
81,90,53334,607
82,90,78617,607
83,90,54977,676
84,90,58248,676
85,90,61750,676
86,90,58546,717
87,90,70041,717
88,90,59476,717
89,90,62447,717
90,90,59131,717
91,90,63390,717
92,90,62823,717
93,90,62658,717
94,90,66218,717
95,90,67611,717
96,90,63687,717
97,90,68325,717
98,90,66386,717
99,90,67519,717
0,91,177,0
1,91,993,12
2,91,1561,54
3,91,2214,54
4,91,3019,116
5,91,3607,160
6,91,4305,160
7,91,5161,160
8,91,5705,209
9,91,6309,209
10,91,7006,209
11,91,8244,234
12,91,8822,234
13,91,9022,234
14,91,9891,269
15,91,11227,269
16,91,11065,269
17,91,12132,269
18,91,12405,269
19,91,12641,269
20,91,13960,269
21,91,14060,337
22,91,16196,337
23,91,16472,337
24,91,18347,337
25,91,16854,337
26,91,17745,337
27,91,18194,339
28,91,19287,339
29,91,19882,355
30,91,20116,355
31,91,21605,355
32,91,21626,355
33,91,21808,355
34,91,23081,355
35,91,22839,355
36,91,23041,355
37,91,25017,383
38,91,25425,383
39,91,25961,383
40,91,26511,383
41,91,26530,383
42,91,27768,420
43,91,29413,420
44,91,29267,420
45,91,30257,420
46,91,33703,420
47,91,32780,420
48,91,32431,420
49,91,32992,420
50,91,33081,420
51,91,34866,420
52,91,35774,420
53,91,37318,473
54,91,38366,473
55,91,36045,473
56,91,37233,473
57,91,38820,473
58,91,39673,473
59,91,45692,473
60,91,53557,473
61,91,61036,473
62,91,58239,511
63,91,56129,576
64,91,56726,576
65,91,49200,576
66,91,45110,576
67,91,45566,586
68,91,46203,586
69,91,46647,586
70,91,47852,586
71,91,53808,586
72,91,50006,586
73,91,51123,586
74,91,49140,607
75,91,50572,607
76,91,52912,607
77,91,53171,607
78,91,52300,607
79,91,52843,615
80,91,54142,615
81,91,60903,615
82,91,61219,615
83,91,59911,697
84,91,68991,697
85,91,57746,697
86,91,58783,726
87,91,60961,726
88,91,61133,726
89,91,63067,726
90,91,66601,726
91,91,64599,726
92,91,63557,726
93,91,63408,726
94,91,63323,726
95,91,66369,726
96,91,68545,726
97,91,66940,726
98,91,66533,726
99,91,75662,726
0,92,195,0
1,92,1101,13
2,92,1729,56
3,92,2443,56
4,92,3689,119
5,92,4032,162
6,92,4804,162
7,92,5712,162
8,92,6116,211
9,92,6763,211
10,92,7755,211
11,92,8547,237
12,92,8659,237
13,92,9225,237
14,92,10229,272
15,92,10643,272
16,92,11167,272
17,92,12196,272
18,92,13169,272
19,92,13637,272
20,92,13859,272
21,92,14876,342
22,92,15355,342
23,92,15452,342
24,92,15782,342
25,92,16792,342
26,92,17586,342
27,92,18248,344
28,92,19187,344
29,92,20124,360
30,92,20647,360
31,92,21502,360
32,92,21143,360
33,92,22446,360
34,92,22636,360
35,92,23603,360
36,92,26350,360
37,92,28901,388
38,92,27595,388
39,92,26955,388
40,92,26802,388
41,92,27343,388
42,92,28392,439
43,92,29752,439
44,92,29013,439
45,92,29395,439
46,92,30395,442
47,92,32471,442
48,92,32202,442
49,92,32362,442
50,92,33432,442
51,92,35168,442
52,92,34477,442
53,92,36513,479
54,92,40927,479
55,92,189805,479
56,92,36982,479
57,92,37628,479
58,92,177824,479
59,92,53022,479
60,92,197605,479
61,92,40251,479
62,92,41308,518
63,92,174120,584
64,92,42469,584
65,92,42644,584
66,92,175362,584
67,92,44652,594
68,92,45279,594
69,92,46733,594
70,92,177448,594
71,92,47472,594
72,92,48207,594
73,92,163128,594
74,92,48256,614
75,92,197401,614
76,92,51127,614
77,92,52138,614
78,92,183062,614
79,92,53169,622
80,92,185407,622
81,92,54831,622
82,92,55219,622
83,92,183295,704
84,92,58024,704
85,92,328722,704
86,92,64436,734
87,92,63067,734
88,92,62291,734
89,92,191668,734
90,92,61463,734
91,92,213000,734
92,92,66296,734
93,92,203743,734
94,92,76220,734
95,92,206369,734
96,92,68948,734
97,92,199460,734
98,92,70789,734
99,92,204255,734
0,93,184,0
1,93,1043,13
2,93,1644,56
3,93,2628,56
4,93,3183,120
5,93,3802,164
6,93,4529,164
7,93,5082,164
8,93,6003,214
9,93,7093,214
10,93,7800,214
11,93,8258,240
12,93,10000,240
13,93,157058,240
14,93,9758,275
15,93,11375,275
16,93,11306,275
17,93,12368,275
18,93,12674,275
19,93,13311,275
20,93,14135,275
21,93,14600,346
22,93,16621,346
23,93,146683,346
24,93,17399,346
25,93,17516,346
26,93,18638,346
27,93,19798,347
28,93,23721,347
29,93,21152,364
30,93,151210,364
31,93,20446,364
32,93,250390,364
33,93,23758,364
34,93,24153,364
35,93,29373,364
36,93,26701,364
37,93,26686,391
38,93,27465,391
39,93,26989,391
40,93,27073,391
41,93,27896,391
42,93,158270,443
43,93,28827,443
44,93,29956,443
45,93,30554,443
46,93,163964,459
47,93,32806,459
48,93,32366,459
49,93,33435,459
50,93,33064,459
51,93,279980,459
52,93,35722,459
53,93,36539,484
54,93,42675,484
55,93,168664,484
56,93,36684,484
57,93,37628,484
58,93,171629,484
59,93,45356,484
60,93,48069,484
61,93,176399,484
62,93,55414,523
63,93,50382,590
64,93,45420,590
65,93,44694,590
66,93,45496,590
67,93,179829,600
68,93,47163,600
69,93,159944,600
70,93,181318,600
71,93,54432,600
72,93,183553,600
73,93,48664,600
74,93,51107,622
75,93,183040,622
76,93,54669,622
77,93,61215,622
78,93,136315,622
79,93,53768,630
80,93,55303,630
81,93,59532,630
82,93,57403,630
83,93,58559,714
84,93,62453,714
85,93,63417,714
86,93,69210,743
87,93,59643,743
88,93,63226,743
89,93,64423,743
90,93,63793,743
91,93,65643,743
92,93,65113,743
93,93,73276,743
94,93,67479,743
95,93,67348,743
96,93,67497,743
97,93,68646,743
98,93,68545,743
99,93,68101,743
0,94,180,0
1,94,1023,13
2,94,1606,57
3,94,2293,57
4,94,3401,121
5,94,3727,165
6,94,4428,165
7,94,4978,165
8,94,5811,215
9,94,6893,215
10,94,7615,215
11,94,8072,241
12,94,8725,241
13,94,9286,241
14,94,13027,277
15,94,13010,277
16,94,12802,277
17,94,12738,277
18,94,13681,277
19,94,14148,277
20,94,14706,277
21,94,15528,348
22,94,15309,348
23,94,16223,348
24,94,16593,348
25,94,18312,348
26,94,18017,348
27,94,18183,350
28,94,19767,350
29,94,20189,367
30,94,21319,367
31,94,22382,367
32,94,26318,367
33,94,26811,367
34,94,28224,367
35,94,28903,367
36,94,30884,367
37,94,30466,381
38,94,31577,381
39,94,32264,381
40,94,33055,381
41,94,52940,381
42,94,31702,433
43,94,31461,433
44,94,31570,433
45,94,29740,433
46,94,31046,433
47,94,35310,433
48,94,34277,433
49,94,33717,433
50,94,33737,433
51,94,34433,433
52,94,35481,433
53,94,36677,487
54,94,37453,487
55,94,38454,487
56,94,37689,487
57,94,40019,487
58,94,44095,487
59,94,41538,487
60,94,41236,487
61,94,42613,487
62,94,41845,526
63,94,42506,593
64,94,43738,593
65,94,45051,593
66,94,45799,593
67,94,46238,604
68,94,48219,604
69,94,50650,604
70,94,52854,604
71,94,49328,604
72,94,49188,604
73,94,50923,604
74,94,52814,613
75,94,52394,613
76,94,53427,613
77,94,51711,613
78,94,54591,613
79,94,55759,634
80,94,62568,634
81,94,58490,634
82,94,57109,634
